CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS
54406;PIZARRA;MÁLAGA;15:00 - 15:30;13;32
54406;PIZARRA;MÁLAGA;16:00 - 16:30;22;31
54406;PIZARRA;MÁLAGA;17:00 - 17:30;27;7
54406;PIZARRA;MÁLAGA;18:00 - 18:30;1;22
54406;PIZARRA;MÁLAGA;19:00 - 19:30;14;42
54406;PIZARRA;MÁLAGA;20:00 - 20:30;9;20
54406;PIZARRA;MÁLAGA;21:00 - 21:30;8;22
54406;PIZARRA;MÁLAGA;22:00 - 22:30;3;16
54406;PIZARRA;MÁLAGA;22:30 - 23:00;1;0
54407;ALJAIMA;MÁLAGA;06:30 - 07:00;0;1
54407;ALJAIMA;MÁLAGA;07:30 - 08:00;0;0
54407;ALJAIMA;MÁLAGA;08:00 - 08:30;0;0
54407;ALJAIMA;MÁLAGA;08:30 - 09:00;0;1
54407;ALJAIMA;MÁLAGA;09:00 - 09:30;2;0
54407;ALJAIMA;MÁLAGA;10:00 - 10:30;0;1
54407;ALJAIMA;MÁLAGA;11:00 - 11:30;3;0
54407;ALJAIMA;MÁLAGA;12:00 - 12:30;0;1
54407;ALJAIMA;MÁLAGA;13:00 - 13:30;1;1
54407;ALJAIMA;MÁLAGA;14:00 - 14:30;4;1
54407;ALJAIMA;MÁLAGA;15:00 - 15:30;0;0
54407;ALJAIMA;MÁLAGA;16:00 - 16:30;0;0
54407;ALJAIMA;MÁLAGA;17:00 - 17:30;1;0
54407;ALJAIMA;MÁLAGA;18:00 - 18:30;0;2
54407;ALJAIMA;MÁLAGA;19:00 - 19:30;0;0
54407;ALJAIMA;MÁLAGA;20:00 - 20:30;0;0
54407;ALJAIMA;MÁLAGA;21:00 - 21:30;1;0
54407;ALJAIMA;MÁLAGA;22:00 - 22:30;0;0
54407;ALJAIMA;MÁLAGA;22:30 - 23:00;1;0
54408;CARTAMA;MÁLAGA;06:00 - 06:30;1;3
54408;CARTAMA;MÁLAGA;07:00 - 07:30;41;7
54408;CARTAMA;MÁLAGA;08:00 - 08:30;39;22
54408;CARTAMA;MÁLAGA;09:00 - 09:30;68;3
54408;CARTAMA;MÁLAGA;10:00 - 10:30;4;13
54408;CARTAMA;MÁLAGA;11:00 - 11:30;7;6
54408;CARTAMA;MÁLAGA;12:00 - 12:30;3;18
54408;CARTAMA;MÁLAGA;13:00 - 13:30;45;21
54408;CARTAMA;MÁLAGA;14:00 - 14:30;26;19
54408;CARTAMA;MÁLAGA;15:00 - 15:30;31;48
54408;CARTAMA;MÁLAGA;15:30 - 16:00;6;39
54408;CARTAMA;MÁLAGA;16:00 - 16:30;21;2
54408;CARTAMA;MÁLAGA;17:00 - 17:30;9;8
54408;CARTAMA;MÁLAGA;18:00 - 18:30;2;25
54408;CARTAMA;MÁLAGA;19:00 - 19:30;27;34
54408;CARTAMA;MÁLAGA;20:00 - 20:30;14;13
54408;CARTAMA;MÁLAGA;21:00 - 21:30;7;37
54408;CARTAMA;MÁLAGA;22:00 - 22:30;3;18
54408;CARTAMA;MÁLAGA;23:00 - 23:30;0;3
54410;CAMPANILLAS;MÁLAGA;06:00 - 06:30;2;0
54410;CAMPANILLAS;MÁLAGA;07:00 - 07:30;4;0
54410;CAMPANILLAS;MÁLAGA;08:00 - 08:30;6;2
54410;CAMPANILLAS;MÁLAGA;09:00 - 09:30;4;1
54410;CAMPANILLAS;MÁLAGA;09:30 - 10:00;1;3
54410;CAMPANILLAS;MÁLAGA;11:00 - 11:30;9;0
54410;CAMPANILLAS;MÁLAGA;11:30 - 12:00;5;2
54410;CAMPANILLAS;MÁLAGA;12:30 - 13:00;0;1
54410;CAMPANILLAS;MÁLAGA;13:00 - 13:30;6;0
54410;CAMPANILLAS;MÁLAGA;13:30 - 14:00;1;12
54410;CAMPANILLAS;MÁLAGA;14:00 - 14:30;4;0
54410;CAMPANILLAS;MÁLAGA;14:30 - 15:00;0;15
54410;CAMPANILLAS;MÁLAGA;15:00 - 15:30;4;5
54410;CAMPANILLAS;MÁLAGA;15:30 - 16:00;1;1
54410;CAMPANILLAS;MÁLAGA;16:00 - 16:30;9;0
54410;CAMPANILLAS;MÁLAGA;17:00 - 17:30;1;0
54410;CAMPANILLAS;MÁLAGA;17:30 - 18:00;0;0
54410;CAMPANILLAS;MÁLAGA;18:30 - 19:00;1;6
54410;CAMPANILLAS;MÁLAGA;19:00 - 19:30;3;6
54410;CAMPANILLAS;MÁLAGA;19:30 - 20:00;7;2
54410;CAMPANILLAS;MÁLAGA;20:00 - 20:30;2;1
54410;CAMPANILLAS;MÁLAGA;20:30 - 21:00;0;1
54410;CAMPANILLAS;MÁLAGA;21:00 - 21:30;0;0
54410;CAMPANILLAS;MÁLAGA;21:30 - 22:00;0;10
54410;CAMPANILLAS;MÁLAGA;22:00 - 22:30;0;0
54410;CAMPANILLAS;MÁLAGA;23:00 - 23:30;0;0
54412;LOS PRADOS;MÁLAGA;06:00 - 06:30;1;2
54412;LOS PRADOS;MÁLAGA;07:00 - 07:30;4;4
54412;LOS PRADOS;MÁLAGA;08:00 - 08:30;1;4
54412;LOS PRADOS;MÁLAGA;09:00 - 09:30;0;4
54412;LOS PRADOS;MÁLAGA;09:30 - 10:00;2;0
54412;LOS PRADOS;MÁLAGA;11:00 - 11:30;0;1
54412;LOS PRADOS;MÁLAGA;11:30 - 12:00;0;0
54412;LOS PRADOS;MÁLAGA;12:30 - 13:00;0;0
54412;LOS PRADOS;MÁLAGA;13:00 - 13:30;0;2
54412;LOS PRADOS;MÁLAGA;13:30 - 14:00;3;1
54412;LOS PRADOS;MÁLAGA;14:00 - 14:30;2;1
54412;LOS PRADOS;MÁLAGA;14:30 - 15:00;7;0
54412;LOS PRADOS;MÁLAGA;15:00 - 15:30;0;4
54412;LOS PRADOS;MÁLAGA;15:30 - 16:00;0;1
54412;LOS PRADOS;MÁLAGA;16:00 - 16:30;0;1
54412;LOS PRADOS;MÁLAGA;17:00 - 17:30;0;0
54412;LOS PRADOS;MÁLAGA;17:30 - 18:00;2;1
54412;LOS PRADOS;MÁLAGA;18:30 - 19:00;1;0
54412;LOS PRADOS;MÁLAGA;19:00 - 19:30;3;7
54412;LOS PRADOS;MÁLAGA;19:30 - 20:00;4;2
54412;LOS PRADOS;MÁLAGA;20:00 - 20:30;0;3
54412;LOS PRADOS;MÁLAGA;20:30 - 21:00;0;4
54412;LOS PRADOS;MÁLAGA;21:00 - 21:30;5;0
54412;LOS PRADOS;MÁLAGA;21:30 - 22:00;4;0
54412;LOS PRADOS;MÁLAGA;22:00 - 22:30;1;1
54412;LOS PRADOS;MÁLAGA;23:00 - 23:30;0;0
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;00:00 - 00:30;0;26
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;00:30 - 01:00;0;11
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;05:00 - 05:30;12;0
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;05:30 - 06:00;12;1
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;06:00 - 06:30;2;0
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;06:30 - 07:00;44;58
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;07:00 - 07:30;53;21
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;07:30 - 08:00;73;103
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;08:00 - 08:30;83;158
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;08:30 - 09:00;87;110
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;09:00 - 09:30;58;213
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;09:30 - 10:00;131;152
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;10:00 - 10:30;57;156
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;10:30 - 11:00;85;93
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;11:00 - 11:30;59;151
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;11:30 - 12:00;138;77
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;12:00 - 12:30;35;132
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;12:30 - 13:00;180;83
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;13:00 - 13:30;76;87
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;13:30 - 14:00;153;72
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;14:00 - 14:30;94;147
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;14:30 - 15:00;201;113
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;15:00 - 15:30;70;157
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;15:30 - 16:00;146;94
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;16:00 - 16:30;93;140
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;16:30 - 17:00;115;86
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;17:00 - 17:30;56;100
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;17:30 - 18:00;153;81
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;18:00 - 18:30;47;116
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;18:30 - 19:00;127;66
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;19:00 - 19:30;69;82
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;19:30 - 20:00;160;49
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;20:00 - 20:30;58;67
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;20:30 - 21:00;144;35
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;21:00 - 21:30;71;36
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;21:30 - 22:00;58;21
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;22:00 - 22:30;57;31
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;22:30 - 23:00;47;11
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;23:00 - 23:30;21;10
54413;MALAGA MARIA ZAMBRANO;MÁLAGA;23:30 - 00:00;15;29
54501;VICTORIA KENT;MÁLAGA;00:00 - 00:30;2;5
54501;VICTORIA KENT;MÁLAGA;00:30 - 01:00;0;4
54501;VICTORIA KENT;MÁLAGA;05:00 - 05:30;10;1
54501;VICTORIA KENT;MÁLAGA;06:00 - 06:30;6;0
54501;VICTORIA KENT;MÁLAGA;06:30 - 07:00;25;10
54501;VICTORIA KENT;MÁLAGA;07:00 - 07:30;23;68
54501;VICTORIA KENT;MÁLAGA;07:30 - 08:00;63;1
54501;VICTORIA KENT;MÁLAGA;08:00 - 08:30;27;49
54501;VICTORIA KENT;MÁLAGA;08:30 - 09:00;61;47
54501;VICTORIA KENT;MÁLAGA;09:00 - 09:30;34;45
54501;VICTORIA KENT;MÁLAGA;09:30 - 10:00;74;32
54501;VICTORIA KENT;MÁLAGA;10:00 - 10:30;24;16
54501;VICTORIA KENT;MÁLAGA;10:30 - 11:00;24;12
54501;VICTORIA KENT;MÁLAGA;11:00 - 11:30;15;43
54501;VICTORIA KENT;MÁLAGA;11:30 - 12:00;82;25
54501;VICTORIA KENT;MÁLAGA;12:00 - 12:30;7;22
54501;VICTORIA KENT;MÁLAGA;12:30 - 13:00;42;17
54501;VICTORIA KENT;MÁLAGA;13:00 - 13:30;11;50
54501;VICTORIA KENT;MÁLAGA;13:30 - 14:00;66;27
54501;VICTORIA KENT;MÁLAGA;14:00 - 14:30;28;81
54501;VICTORIA KENT;MÁLAGA;14:30 - 15:00;105;45
54501;VICTORIA KENT;MÁLAGA;15:00 - 15:30;25;72
54501;VICTORIA KENT;MÁLAGA;15:30 - 16:00;88;59
54501;VICTORIA KENT;MÁLAGA;16:00 - 16:30;16;12
54501;VICTORIA KENT;MÁLAGA;16:30 - 17:00;50;59
54501;VICTORIA KENT;MÁLAGA;17:00 - 17:30;25;25
54501;VICTORIA KENT;MÁLAGA;17:30 - 18:00;64;50
54501;VICTORIA KENT;MÁLAGA;18:00 - 18:30;12;33
54501;VICTORIA KENT;MÁLAGA;18:30 - 19:00;64;41
54501;VICTORIA KENT;MÁLAGA;19:00 - 19:30;8;45
54501;VICTORIA KENT;MÁLAGA;19:30 - 20:00;46;18
54501;VICTORIA KENT;MÁLAGA;20:00 - 20:30;15;50
54501;VICTORIA KENT;MÁLAGA;20:30 - 21:00;47;40
54501;VICTORIA KENT;MÁLAGA;21:00 - 21:30;8;22
54501;VICTORIA KENT;MÁLAGA;21:30 - 22:00;44;26
54501;VICTORIA KENT;MÁLAGA;22:00 - 22:30;5;14
54501;VICTORIA KENT;MÁLAGA;22:30 - 23:00;13;3
54501;VICTORIA KENT;MÁLAGA;23:00 - 23:30;7;9
54501;VICTORIA KENT;MÁLAGA;23:30 - 00:00;11;5
54503;GUADALHORCE;MÁLAGA;00:00 - 00:30;0;0
54503;GUADALHORCE;MÁLAGA;00:30 - 01:00;0;0
54503;GUADALHORCE;MÁLAGA;05:00 - 05:30;2;0
54503;GUADALHORCE;MÁLAGA;06:00 - 06:30;0;1
54503;GUADALHORCE;MÁLAGA;06:30 - 07:00;13;13
54503;GUADALHORCE;MÁLAGA;07:00 - 07:30;2;13
54503;GUADALHORCE;MÁLAGA;07:30 - 08:00;3;18
54503;GUADALHORCE;MÁLAGA;08:00 - 08:30;4;29
54503;GUADALHORCE;MÁLAGA;08:30 - 09:00;20;56
54503;GUADALHORCE;MÁLAGA;09:00 - 09:30;11;41
54503;GUADALHORCE;MÁLAGA;09:30 - 10:00;7;38
54503;GUADALHORCE;MÁLAGA;10:00 - 10:30;2;14
54503;GUADALHORCE;MÁLAGA;10:30 - 11:00;12;18
54503;GUADALHORCE;MÁLAGA;11:00 - 11:30;7;11
54503;GUADALHORCE;MÁLAGA;11:30 - 12:00;12;23
54503;GUADALHORCE;MÁLAGA;12:00 - 12:30;10;23
54503;GUADALHORCE;MÁLAGA;12:30 - 13:00;24;31
54503;GUADALHORCE;MÁLAGA;13:00 - 13:30;17;4
54503;GUADALHORCE;MÁLAGA;13:30 - 14:00;11;8
54503;GUADALHORCE;MÁLAGA;14:00 - 14:30;24;2
54503;GUADALHORCE;MÁLAGA;14:30 - 15:00;16;16
54503;GUADALHORCE;MÁLAGA;15:00 - 15:30;9;5
54503;GUADALHORCE;MÁLAGA;15:30 - 16:00;13;12
54503;GUADALHORCE;MÁLAGA;16:00 - 16:30;5;6
54503;GUADALHORCE;MÁLAGA;16:30 - 17:00;15;20
54503;GUADALHORCE;MÁLAGA;17:00 - 17:30;13;6
54503;GUADALHORCE;MÁLAGA;17:30 - 18:00;8;7
54503;GUADALHORCE;MÁLAGA;18:00 - 18:30;19;12
54503;GUADALHORCE;MÁLAGA;18:30 - 19:00;24;9
54503;GUADALHORCE;MÁLAGA;19:00 - 19:30;15;3
54503;GUADALHORCE;MÁLAGA;19:30 - 20:00;24;6
54503;GUADALHORCE;MÁLAGA;20:00 - 20:30;48;0
54503;GUADALHORCE;MÁLAGA;20:30 - 21:00;6;7
54503;GUADALHORCE;MÁLAGA;21:00 - 21:30;1;8
54503;GUADALHORCE;MÁLAGA;21:30 - 22:00;1;3
54503;GUADALHORCE;MÁLAGA;22:00 - 22:30;1;3
54503;GUADALHORCE;MÁLAGA;22:30 - 23:00;3;8
54503;GUADALHORCE;MÁLAGA;23:00 - 23:30;2;1
54503;GUADALHORCE;MÁLAGA;23:30 - 00:00;0;0
54505;AEROPUERTO;MÁLAGA;00:00 - 00:30;6;3
54505;AEROPUERTO;MÁLAGA;00:30 - 01:00;5;2
54505;AEROPUERTO;MÁLAGA;05:30 - 06:00;4;22
54505;AEROPUERTO;MÁLAGA;06:00 - 06:30;0;22
54505;AEROPUERTO;MÁLAGA;06:30 - 07:00;15;38
54505;AEROPUERTO;MÁLAGA;07:00 - 07:30;4;50
54505;AEROPUERTO;MÁLAGA;07:30 - 08:00;6;73
54505;AEROPUERTO;MÁLAGA;08:00 - 08:30;13;84
54505;AEROPUERTO;MÁLAGA;08:30 - 09:00;45;80
54505;AEROPUERTO;MÁLAGA;09:00 - 09:30;86;72
54505;AEROPUERTO;MÁLAGA;09:30 - 10:00;25;119
54505;AEROPUERTO;MÁLAGA;10:00 - 10:30;34;77
54505;AEROPUERTO;MÁLAGA;10:30 - 11:00;34;105
54505;AEROPUERTO;MÁLAGA;11:00 - 11:30;51;67
54505;AEROPUERTO;MÁLAGA;11:30 - 12:00;77;115
54505;AEROPUERTO;MÁLAGA;12:00 - 12:30;129;91
54505;AEROPUERTO;MÁLAGA;12:30 - 13:00;72;84
54505;AEROPUERTO;MÁLAGA;13:00 - 13:30;56;98
54505;AEROPUERTO;MÁLAGA;13:30 - 14:00;100;87
54505;AEROPUERTO;MÁLAGA;14:00 - 14:30;114;54
54505;AEROPUERTO;MÁLAGA;14:30 - 15:00;76;100
54505;AEROPUERTO;MÁLAGA;15:00 - 15:30;119;55
54505;AEROPUERTO;MÁLAGA;15:30 - 16:00;65;53
54505;AEROPUERTO;MÁLAGA;16:00 - 16:30;66;42
54505;AEROPUERTO;MÁLAGA;16:30 - 17:00;25;57
54505;AEROPUERTO;MÁLAGA;17:00 - 17:30;31;67
54505;AEROPUERTO;MÁLAGA;17:30 - 18:00;82;43
54505;AEROPUERTO;MÁLAGA;18:00 - 18:30;60;43
54505;AEROPUERTO;MÁLAGA;18:30 - 19:00;56;36
54505;AEROPUERTO;MÁLAGA;19:00 - 19:30;62;26
54505;AEROPUERTO;MÁLAGA;19:30 - 20:00;47;21
54505;AEROPUERTO;MÁLAGA;20:00 - 20:30;55;15
54505;AEROPUERTO;MÁLAGA;20:30 - 21:00;41;4
54505;AEROPUERTO;MÁLAGA;21:00 - 21:30;80;3
54505;AEROPUERTO;MÁLAGA;21:30 - 22:00;20;4
54505;AEROPUERTO;MÁLAGA;22:00 - 22:30;7;3
54505;AEROPUERTO;MÁLAGA;22:30 - 23:00;12;15
54505;AEROPUERTO;MÁLAGA;23:00 - 23:30;70;8
54505;AEROPUERTO;MÁLAGA;23:30 - 00:00;43;6
54508;LA COLINA;MÁLAGA;00:00 - 00:30;2;1
54508;LA COLINA;MÁLAGA;00:30 - 01:00;0;2
54508;LA COLINA;MÁLAGA;05:30 - 06:00;0;0
54508;LA COLINA;MÁLAGA;06:00 - 06:30;1;0
54508;LA COLINA;MÁLAGA;06:30 - 07:00;7;3
54508;LA COLINA;MÁLAGA;07:00 - 07:30;30;9
54508;LA COLINA;MÁLAGA;07:30 - 08:00;46;21
54508;LA COLINA;MÁLAGA;08:00 - 08:30;53;17
54508;LA COLINA;MÁLAGA;08:30 - 09:00;19;25
54508;LA COLINA;MÁLAGA;09:00 - 09:30;66;16
54508;LA COLINA;MÁLAGA;09:30 - 10:00;33;16
54508;LA COLINA;MÁLAGA;10:00 - 10:30;42;5
54508;LA COLINA;MÁLAGA;10:30 - 11:00;39;20
54508;LA COLINA;MÁLAGA;11:00 - 11:30;48;12
54508;LA COLINA;MÁLAGA;11:30 - 12:00;12;11
54508;LA COLINA;MÁLAGA;12:00 - 12:30;48;48
54508;LA COLINA;MÁLAGA;12:30 - 13:00;23;18
54508;LA COLINA;MÁLAGA;13:00 - 13:30;33;40
54508;LA COLINA;MÁLAGA;13:30 - 14:00;9;24
54508;LA COLINA;MÁLAGA;14:00 - 14:30;40;39
54508;LA COLINA;MÁLAGA;14:30 - 15:00;20;17
54508;LA COLINA;MÁLAGA;15:00 - 15:30;56;74
54508;LA COLINA;MÁLAGA;15:30 - 16:00;11;34
54508;LA COLINA;MÁLAGA;16:00 - 16:30;26;50
54508;LA COLINA;MÁLAGA;16:30 - 17:00;12;17
54508;LA COLINA;MÁLAGA;17:00 - 17:30;24;39
54508;LA COLINA;MÁLAGA;17:30 - 18:00;11;11
54508;LA COLINA;MÁLAGA;18:00 - 18:30;36;30
54508;LA COLINA;MÁLAGA;18:30 - 19:00;10;4
54508;LA COLINA;MÁLAGA;19:00 - 19:30;23;32
54508;LA COLINA;MÁLAGA;19:30 - 20:00;9;21
54508;LA COLINA;MÁLAGA;20:00 - 20:30;10;31
54508;LA COLINA;MÁLAGA;20:30 - 21:00;6;23
54508;LA COLINA;MÁLAGA;21:00 - 21:30;16;23
54508;LA COLINA;MÁLAGA;21:30 - 22:00;1;15
54508;LA COLINA;MÁLAGA;22:00 - 22:30;4;17
54508;LA COLINA;MÁLAGA;22:30 - 23:00;4;12
54508;LA COLINA;MÁLAGA;23:00 - 23:30;4;4
54508;LA COLINA;MÁLAGA;23:30 - 00:00;0;3
54509;TORREMOLINOS;MÁLAGA;00:00 - 00:30;1;6
54509;TORREMOLINOS;MÁLAGA;00:30 - 01:00;2;1
54509;TORREMOLINOS;MÁLAGA;05:30 - 06:00;0;6
54509;TORREMOLINOS;MÁLAGA;06:00 - 06:30;3;1
54509;TORREMOLINOS;MÁLAGA;06:30 - 07:00;27;11
54509;TORREMOLINOS;MÁLAGA;07:00 - 07:30;47;10
54509;TORREMOLINOS;MÁLAGA;07:30 - 08:00;76;30
54509;TORREMOLINOS;MÁLAGA;08:00 - 08:30;101;44
54509;TORREMOLINOS;MÁLAGA;08:30 - 09:00;88;52
54509;TORREMOLINOS;MÁLAGA;09:00 - 09:30;115;64
54509;TORREMOLINOS;MÁLAGA;09:30 - 10:00;140;73
54509;TORREMOLINOS;MÁLAGA;10:00 - 10:30;133;45
54509;TORREMOLINOS;MÁLAGA;10:30 - 11:00;181;54
54509;TORREMOLINOS;MÁLAGA;11:00 - 11:30;119;76
54509;TORREMOLINOS;MÁLAGA;11:30 - 12:00;100;75
54509;TORREMOLINOS;MÁLAGA;12:00 - 12:30;83;95
54509;TORREMOLINOS;MÁLAGA;12:30 - 13:00;77;85
54509;TORREMOLINOS;MÁLAGA;13:00 - 13:30;91;63
54509;TORREMOLINOS;MÁLAGA;13:30 - 14:00;75;106
54509;TORREMOLINOS;MÁLAGA;14:00 - 14:30;150;93
54509;TORREMOLINOS;MÁLAGA;14:30 - 15:00;68;150
54509;TORREMOLINOS;MÁLAGA;15:00 - 15:30;108;86
54509;TORREMOLINOS;MÁLAGA;15:30 - 16:00;71;128
54509;TORREMOLINOS;MÁLAGA;16:00 - 16:30;84;90
54509;TORREMOLINOS;MÁLAGA;16:30 - 17:00;75;86
54509;TORREMOLINOS;MÁLAGA;17:00 - 17:30;76;93
54509;TORREMOLINOS;MÁLAGA;17:30 - 18:00;64;86
54509;TORREMOLINOS;MÁLAGA;18:00 - 18:30;81;70
54509;TORREMOLINOS;MÁLAGA;18:30 - 19:00;68;83
54509;TORREMOLINOS;MÁLAGA;19:00 - 19:30;45;61
54509;TORREMOLINOS;MÁLAGA;19:30 - 20:00;29;97
54509;TORREMOLINOS;MÁLAGA;20:00 - 20:30;26;50
54509;TORREMOLINOS;MÁLAGA;20:30 - 21:00;49;83
54509;TORREMOLINOS;MÁLAGA;21:00 - 21:30;41;48
54509;TORREMOLINOS;MÁLAGA;21:30 - 22:00;58;66
54509;TORREMOLINOS;MÁLAGA;22:00 - 22:30;27;41
54509;TORREMOLINOS;MÁLAGA;22:30 - 23:00;7;18
54509;TORREMOLINOS;MÁLAGA;23:00 - 23:30;11;21
54509;TORREMOLINOS;MÁLAGA;23:30 - 00:00;17;11
54510;EL PINILLO;MÁLAGA;00:00 - 00:30;2;1
54510;EL PINILLO;MÁLAGA;00:30 - 01:00;3;1
54510;EL PINILLO;MÁLAGA;05:30 - 06:00;3;4
54510;EL PINILLO;MÁLAGA;06:00 - 06:30;10;3
54510;EL PINILLO;MÁLAGA;06:30 - 07:00;2;2
54510;EL PINILLO;MÁLAGA;07:00 - 07:30;36;9
54510;EL PINILLO;MÁLAGA;07:30 - 08:00;61;49
54510;EL PINILLO;MÁLAGA;08:00 - 08:30;104;31
54510;EL PINILLO;MÁLAGA;08:30 - 09:00;70;44
54510;EL PINILLO;MÁLAGA;09:00 - 09:30;50;32
54510;EL PINILLO;MÁLAGA;09:30 - 10:00;61;34
54510;EL PINILLO;MÁLAGA;10:00 - 10:30;37;9
54510;EL PINILLO;MÁLAGA;10:30 - 11:00;61;17
54510;EL PINILLO;MÁLAGA;11:00 - 11:30;28;12
54510;EL PINILLO;MÁLAGA;11:30 - 12:00;69;34
54510;EL PINILLO;MÁLAGA;12:00 - 12:30;25;18
54510;EL PINILLO;MÁLAGA;12:30 - 13:00;36;36
54510;EL PINILLO;MÁLAGA;13:00 - 13:30;22;22
54510;EL PINILLO;MÁLAGA;13:30 - 14:00;33;58
54510;EL PINILLO;MÁLAGA;14:00 - 14:30;31;30
54510;EL PINILLO;MÁLAGA;14:30 - 15:00;44;83
54510;EL PINILLO;MÁLAGA;15:00 - 15:30;23;44
54510;EL PINILLO;MÁLAGA;15:30 - 16:00;30;86
54510;EL PINILLO;MÁLAGA;16:00 - 16:30;36;29
54510;EL PINILLO;MÁLAGA;16:30 - 17:00;54;60
54510;EL PINILLO;MÁLAGA;17:00 - 17:30;43;16
54510;EL PINILLO;MÁLAGA;17:30 - 18:00;43;56
54510;EL PINILLO;MÁLAGA;18:00 - 18:30;35;25
54510;EL PINILLO;MÁLAGA;18:30 - 19:00;21;57
54510;EL PINILLO;MÁLAGA;19:00 - 19:30;30;33
54510;EL PINILLO;MÁLAGA;19:30 - 20:00;27;39
54510;EL PINILLO;MÁLAGA;20:00 - 20:30;15;30
54510;EL PINILLO;MÁLAGA;20:30 - 21:00;22;38
